"row" "value" "AUC" "True prevalence" "type" "mean" "lower CI" "upper CI"
"2804" 0.0871868978805395 "0.95" 0.08 "High specificity - RG" 0.0879999119209681 0.0773277222514469 0.0985636453689947
"2805" 0.0775645116801695 "0.95" 0.08 "Mixture model" 0.0779067984491847 0.0682188221655176 0.0873886498035882
"2806" 0.0710868987509964 "0.95" 0.08 "Max Youden - RG" 0.0711200250912942 0.0554962646744932 0.0871511321748289
"2807" 0.0891186607582472 "0.95" 0.08 "High specificity - RG" 0.0873355332959238 0.0720064724919092 0.100746268656716
"2808" 0.0200612533719954 "0.7" 0.01 "Mixture model" 0.0317208329421945 6.47409586147421e-09 0.0676711181295081
"2809" 0.033980582524272 "0.7" 0.01 "Max Youden - RG" 0.0387271165640049 -0.0213286713286713 0.0969289827255277
"2810" -0.0222222222222228 "0.7" 0.01 "High specificity - RG" -0.0273487342705914 -0.145161290322583 0.073113207547167
"2811" 0.0429217824809442 "1" 0.04 "Mixture model" 0.042745241353436 0.0380042583668616 0.0475744280799809
"2812" 0.0413457640859343 "1" 0.04 "Max Youden - RG" 0.0422014243539399 0.0372026834722504 0.0472440944881889
"2813" 0.0403896894662067 "1" 0.04 "High specificity - RG" 0.0409981584451944 0.0361775435751924 0.0461351679481992
"2814" 0.0835111601695587 "0.975" 0.08 "Mixture model" 0.0839815609886917 0.0754707803531239 0.0925902142908485
"2815" 0.081353919239905 "0.975" 0.08 "Max Youden - RG" 0.082120735786761 0.0690311830516544 0.0942439254541164
"2816" 0.0873422040259296 "0.975" 0.08 "High specificity - RG" 0.0871871511694328 0.077300405953992 0.0962245238890743
"2817" 0.0103190077703937 "0.95" 0.01 "Mixture model" 0.0112468115619611 0.00397974648041798 0.0180086881090607
"2818" 0.0134852055511914 "0.95" 0.01 "Max Youden - RG" 0.0136272378804463 -0.00237655135991553 0.0287890524141492
"2819" 0.0109431995831162 "0.95" 0.01 "High specificity - RG" 0.0105664907972129 0.000595947556614952 0.0201446280991736
"2820" 0.0417741749751361 "0.975" 0.04 "Mixture model" 0.0422291148177084 0.0358611610937883 0.0489913920806132
"2821" 0.0483908856001881 "0.975" 0.04 "Max Youden - RG" 0.047914851222171 0.0354601518026566 0.0590569561157796
"2822" 0.0454977805960684 "0.975" 0.04 "High specificity - RG" 0.0443920884242874 0.0377624569100596 0.05046875
"2823" 0.00636122105656704 "0.8" 0.01 "Mixture model" 0.00857930956202941 6.47409586147421e-09 0.0305505328811798
"2824" 0.0172491039426519 "0.8" 0.01 "Max Youden - RG" 0.0170346759627739 -0.0188425302826381 0.0513442044953721
"2825" -0.0107033639143736 "0.8" 0.01 "High specificity - RG" -0.0123782488177513 -0.094907407407407 0.0420673076923084
"2826" 0.0102510385795706 "0.975" 0.01 "Mixture model" 0.0113931837213183 0.00706224252654159 0.0163539769121789
"2827" 0.00774547187797897 "0.975" 0.01 "Max Youden - RG" 0.00810426182792394 -0.00418560153073435 0.0193980719492123
"2828" 0.0094998061264054 "0.975" 0.01 "High specificity - RG" 0.0101299144808199 0.00388548057259716 0.0176875204716671
"2829" 0.0131247183747802 "0.9" 0.01 "Mixture model" 0.0154017937658957 0.00281927160306895 0.0272355124145316
"2830" 0.00253084466940849 "0.9" 0.01 "Max Youden - RG" 0.00811708541756974 -0.0139110968979852 0.0311138767890479
"2831" 0.0198329853862214 "0.9" 0.01 "High specificity - RG" 0.0177979639997008 -0.00462962962962998 0.0340572556762088
"2832" 0.0777435667534953 "1" 0.08 "Mixture model" 0.0778315822847192 0.0722884403363435 0.0834308688731035
"2833" 0.0774705164701098 "1" 0.08 "Max Youden - RG" 0.077434416678519 0.071225360699045 0.0834514887583553
"2834" 0.0759055759055759 "1" 0.08 "High specificity - RG" 0.076371039641384 0.0710360268674945 0.0821987400934769
"2835" 0.0172341990653573 "0.9" 0.01 "Mixture model" 0.0222553072990482 0.00868397637495666 0.0347857505182626
"2836" 0.0168365770775411 "0.9" 0.01 "Max Youden - RG" 0.0178130234999893 -0.00250783699059551 0.0382234602290315
"2837" 0.0214953271028034 "0.9" 0.01 "High specificity - RG" 0.0217947843636748 0.00402504472271969 0.0372381691233516
"2838" 0.0525077840854664 "0.95" 0.04 "Mixture model" 0.0535820040604863 0.043537681101281 0.063313841133628
"2839" 0.0693835439773021 "0.95" 0.04 "Max Youden - RG" 0.0702691905784422 0.0547837483617301 0.0844760672703753
"2840" 0.0439207284413497 "0.95" 0.04 "High specificity - RG" 0.0453736526672099 0.0351115949918343 0.056320708312838
"2841" 0.0389483808217822 "0.95" 0.04 "Mixture model" 0.0398626258775528 0.031403015953636 0.0482567519632739
"2842" 0.0388438399162962 "0.95" 0.04 "Max Youden - RG" 0.0390110598061221 0.0230175625332625 0.0540787073234299
"2843" 0.0368066355624676 "0.95" 0.04 "High specificity - RG" 0.0370407010300332 0.024609843937575 0.0488173125314547
"2844" 0.0525319937908705 "0.975" 0.04 "Mixture model" 0.053221238159335 0.0464014159529882 0.060110030675166
"2845" 0.0548448235015399 "0.975" 0.04 "Max Youden - RG" 0.0562215114989203 0.044489503816794 0.0681016231474948
"2846" 0.0528157811008592 "0.975" 0.04 "High specificity - RG" 0.0533965675483836 0.0449568679495685 0.0613054983828287
"2847" 0.0796873623259444 "0.975" 0.08 "Mixture model" 0.0798883303982393 0.0712532805524189 0.0891149875633526
"2848" 0.0835493754419043 "0.975" 0.08 "Max Youden - RG" 0.085199678827149 0.0728445187485072 0.098953488372093
"2849" 0.0761188554658843 "0.975" 0.08 "High specificity - RG" 0.0765260767818747 0.0674530040545521 0.0857325655790149
"2850" 0.0152344269035189 "0.9" 0.01 "Mixture model" 0.0164729026048612 0.00563929558279346 0.0258762335526272
"2851" -0.0109907613889774 "0.9" 0.01 "Max Youden - RG" -0.00475059332494668 -0.0299901671583087 0.0173015873015872
"2852" 0.0149186256781187 "0.9" 0.01 "High specificity - RG" 0.0146187795995984 0.00136986301369848 0.0282167042889393
"2853" 0.034238333763 "0.9" 0.04 "Mixture model" 0.0359957278929333 0.0240318239361356 0.0481682240222213
"2854" 0.024498886414254 "0.9" 0.04 "Max Youden - RG" 0.025847762336184 0.00385728061716483 0.0460113065326635
"2855" 0.0273189326556542 "0.9" 0.04 "High specificity - RG" 0.0322281917081763 0.00393081761006246 0.0598214285714289
"2856" 0.082133425754798 "0.975" 0.08 "Mixture model" 0.0824693886269977 0.0740600337843585 0.0915106987379586
"2857" 0.0896338563956254 "0.975" 0.08 "Max Youden - RG" 0.0879707081732318 0.0739318290926547 0.101678883896902
"2858" 0.0822613405551794 "0.975" 0.08 "High specificity - RG" 0.0831320607784994 0.0731322343037532 0.0927272727272728
"2859" 0.032374464460759 "0.8" 0.01 "Mixture model" 0.0347832742132962 0.0134258337484335 0.0558097243933675
"2860" 0.0275711159737417 "0.8" 0.01 "Max Youden - RG" 0.0234742904343293 -0.0169340463458109 0.0602409638554218
"2861" 0.0519067796610159 "0.8" 0.01 "High specificity - RG" 0.0479869909405915 -0.00249376558603464 0.0932971014492751
"2862" 0.0420025327836945 "1" 0.04 "Mixture model" 0.0419110886453652 0.0373403310012759 0.046487047437812
"2863" 0.0430476960388035 "1" 0.04 "Max Youden - RG" 0.0436500589473689 0.0386790547364169 0.0493327941771128
"2864" 0.0441295546558705 "1" 0.04 "High specificity - RG" 0.0438448891982111 0.0386717959101033 0.0488965377606803
"2865" 0.0765410301737783 "0.95" 0.08 "Mixture model" 0.0775450857436877 0.0673935718751889 0.088089240747358
"2866" 0.0701777659856725 "0.95" 0.08 "Max Youden - RG" 0.0716480661823333 0.0571619812583668 0.0883284922101927
"2867" 0.0767152890329551 "0.95" 0.08 "High specificity - RG" 0.0778711002906979 0.0661375661375665 0.0891364902506965
"2868" 0.0098928517207939 "1" 0.01 "Mixture model" 0.00963198392228925 0.00423966976296157 0.0122537839424295
"2869" 0.00943779175969158 "1" 0.01 "Max Youden - RG" 0.00945632276828831 0.00609137055837564 0.0126774847870182
"2870" 0.00823338076844887 "1" 0.01 "High specificity - RG" 0.00853741299521028 0.00499388503872799 0.0125607779578606
"2871" 0.00748981492237376 "0.975" 0.01 "Mixture model" 0.00911480182770827 0.00381972487135889 0.0145873274557176
"2872" 0.0199104618284636 "0.975" 0.01 "Max Youden - RG" 0.0195977649458725 0.00803402646502826 0.0318054256314314
"2873" 0.00728971962616825 "0.975" 0.01 "High specificity - RG" 0.00766891446647261 0.000960061443932306 0.0150070621468926
"2874" 0.0135309932385485 "0.85" 0.01 "Mixture model" 0.01614361694324 0.00135259855293681 0.0312402294099461
"2875" 0.000369139904023584 "0.85" 0.01 "Max Youden - RG" 0.00139461319402983 -0.0283960092095166 0.0287900874635569
"2876" -0.03016241299304 "0.85" 0.01 "High specificity - RG" -0.0220403889880221 -0.0546666666666666 0.0160714285714288
"2877" 0.0391468810510957 "0.9" 0.04 "Mixture model" 0.041831495728816 0.0272236241991653 0.055492155714676
"2878" 0.0333648095687754 "0.9" 0.04 "Max Youden - RG" 0.0360911991385179 0.0128824476650564 0.0560587133041849
"2879" 0.0466058763931109 "0.9" 0.04 "High specificity - RG" 0.0488975378250736 0.0280504908835905 0.0693686671862823
"2880" 0.0656100499298144 "0.8" 0.04 "Mixture model" 0.0698042238803023 0.0468654042758097 0.0933179302617262
"2881" 0.0737085258294832 "0.8" 0.04 "Max Youden - RG" 0.0757308649508163 0.0437170474516697 0.107348111658456
"2882" 0.090452261306534 "0.8" 0.04 "High specificity - RG" 0.0862734823656062 0.0225225225225234 0.127982646420825
"2883" 0.0562820197794376 "0.8" 0.04 "Mixture model" 0.0601868438356418 0.0393392135833964 0.0810781893727945
"2884" 0.0715517241379308 "0.8" 0.04 "Max Youden - RG" 0.067703794810691 0.0346087704213242 0.101354210749047
"2885" 0.0676328502415465 "0.8" 0.04 "High specificity - RG" 0.0651931006730682 0.0189504373177854 0.0976744186046506
"2886" 0.0368466743868996 "0.975" 0.04 "Mixture model" 0.0374881545400586 0.0309099977893759 0.0441359852274075
"2887" 0.0374585111427218 "0.975" 0.04 "Max Youden - RG" 0.0377432925349637 0.0251617541337166 0.0503292568203198
"2888" 0.0412229474407421 "0.975" 0.04 "High specificity - RG" 0.0404137769755718 0.0323753462603877 0.0478615071283096
"2889" 0.0280661234434838 "0.85" 0.01 "Mixture model" 0.0326817794440328 0.0167076929993149 0.046726492736942
"2890" 0.0267921795800147 "0.85" 0.01 "Max Youden - RG" 0.028685469235271 0.0016816143497756 0.056854983807125
"2891" 0.0352011494252867 "0.85" 0.01 "High specificity - RG" 0.0367232351195451 0.0145482388973967 0.0597204574332915
"2892" 0.0109702621058535 "0.975" 0.01 "Mixture model" 0.0116389156858246 0.00730638677523536 0.0163508746928409
"2893" 0.00725154541131716 "0.975" 0.01 "Max Youden - RG" 0.00862398078037313 -0.00359539789069991 0.0204609595484479
"2894" 0.0111151603498542 "0.975" 0.01 "High specificity - RG" 0.0111396354599902 0.00494143484626633 0.0172594142259415
"2895" 0.014024029606627 "0.95" 0.01 "Mixture model" 0.0151497214040865 0.00916572312933145 0.0213023018426605
"2896" 0.0110460473782273 "0.95" 0.01 "Max Youden - RG" 0.0117894304278897 -0.00440822869356127 0.0273468314488561
"2897" 0.0125958378970425 "0.95" 0.01 "High specificity - RG" 0.0142116523142982 0.00472533963378631 0.0241558441558444
"2898" 0.011322709648114 "1" 0.01 "Mixture model" 0.0112554339589165 0.00886815892290723 0.0136149429580682
"2899" 0.0105114210632706 "1" 0.01 "Max Youden - RG" 0.0111078451661857 0.00718332658842562 0.0148066075745366
"2900" 0.0109356014580801 "1" 0.01 "High specificity - RG" 0.0112170778538916 0.00720081135902648 0.0153659522846746
"2901" 0.0420442408147927 "1" 0.04 "Mixture model" 0.0425084509658927 0.0381428926765312 0.0469490486988675
"2902" 0.042903290934787 "1" 0.04 "Max Youden - RG" 0.042956413514328 0.0382983023443816 0.0476046698872785
"2903" 0.0417004048582995 "1" 0.04 "High specificity - RG" 0.0418251194655334 0.036763216528256 0.0469065911847958
"2904" 0.0116178719070704 "0.95" 0.01 "Mixture model" 0.0130936863165855 0.00530074186732289 0.0205857507858028
"2905" 0.0192155830481705 "0.95" 0.01 "Max Youden - RG" 0.02074105223287 0.0043731778425657 0.0366237857705435
"2906" 0.00562462995855539 "0.95" 0.01 "High specificity - RG" 0.00563436911224976 -0.00314663310258024 0.015063424947146
"2907" 0.0430337750108058 "0.95" 0.04 "Mixture model" 0.0440085535246025 0.0349010840669375 0.0530668369555063
"2908" 0.0449840764331211 "0.95" 0.04 "Max Youden - RG" 0.0449169317298272 0.0283169369848446 0.0610836155248762
"2909" 0.0414101846670395 "0.95" 0.04 "High specificity - RG" 0.0420391924310213 0.0310229178311909 0.053484995159729
"2910" 0.0916334815438457 "0.95" 0.08 "Mixture model" 0.0920483825712017 0.0818711798731068 0.103171126199367
"2911" 0.0963194988253721 "0.95" 0.08 "Max Youden - RG" 0.0978326762053781 0.0829837441006816 0.112683303318755
"2912" 0.0919940328194926 "0.95" 0.08 "High specificity - RG" 0.091127452795293 0.0778350515463918 0.103060736489718
"2913" 0.0115248719117741 "0.95" 0.01 "Mixture model" 0.0128716531089602 0.00611306790481057 0.0200621263377243
"2914" 0.00213504136642654 "0.95" 0.01 "Max Youden - RG" 0.00420790006968809 -0.0122147651006711 0.0196259220231822
"2915" 0.0152569593147753 "0.95" 0.01 "High specificity - RG" 0.0151208551808579 0.00346620450606612 0.0245365321701197
"2916" 0.0111750171918864 "0.9" 0.01 "Mixture model" 0.0112384862681307 6.47409586147421e-09 0.0219683471895924
"2917" 0.00379626700411256 "0.9" 0.01 "Max Youden - RG" 0.00518249921177272 -0.0162082514734774 0.0265874257116045
"2918" 0.00825082508250857 "0.9" 0.01 "High specificity - RG" 0.00948694576831638 -0.00612745098039216 0.0253360910031019
"2919" 0.0114017173012215 "1" 0.01 "Mixture model" 0.0113402003944007 0.00812059527572586 0.0141695246629579
"2920" 0.01082995951417 "1" 0.01 "Max Youden - RG" 0.0114258581082933 0.00751116524563548 0.0153194920378955
"2921" 0.0116491085899514 "1" 0.01 "High specificity - RG" 0.0112324439167977 0.00689795090281996 0.0151607034566403
"2922" 0.04434237525671 "0.95" 0.04 "Mixture model" 0.0452278269635684 0.0366931138406905 0.0539749406189662
"2923" 0.0410052910052909 "0.95" 0.04 "Max Youden - RG" 0.0417978697872058 0.0263715875960774 0.0582371458551941
"2924" 0.0482209737827714 "0.95" 0.04 "High specificity - RG" 0.0472881410678547 0.0361757105943153 0.0581508515815086
"2925" 0.0831597049803237 "1" 0.08 "Mixture model" 0.0835219746758841 0.0775970714482192 0.0891100239174976
"2926" 0.0855382750959402 "1" 0.08 "Max Youden - RG" 0.0855460911285145 0.0791658230411015 0.0919087974172719
"2927" 0.0849858356940511 "1" 0.08 "High specificity - RG" 0.0850723404644217 0.0792719919110213 0.0911021233569263
"2928" 0.0520479491770812 "0.85" 0.04 "Mixture model" 0.0550362474037239 0.0375797967511383 0.0736713588119757
"2929" 0.055308916019238 "0.85" 0.04 "Max Youden - RG" 0.0604838645525305 0.0355812220566317 0.0867663142544661
"2930" 0.0540796963946873 "0.85" 0.04 "High specificity - RG" 0.0522040971407273 0.0224948875255622 0.0785198555956672
"2931" 0.0381418146133127 "0.95" 0.04 "Mixture model" 0.0389809556938308 0.0316794688385764 0.046952921818957
"2932" 0.0298092209856915 "0.95" 0.04 "Max Youden - RG" 0.0334235575693036 0.0162183544303797 0.0513499205929062
"2933" 0.0453910614525141 "0.95" 0.04 "High specificity - RG" 0.0450368753871368 0.0331917153478491 0.0552286102308737
"2934" 0.0403932917243547 "0.975" 0.04 "Mixture model" 0.04116372149569 0.0348773049576336 0.0481666337225201
"2935" 0.0437973484848484 "0.975" 0.04 "Max Youden - RG" 0.0434716989360786 0.0301347199243679 0.0555949846226637
"2936" 0.0394463667820068 "0.975" 0.04 "High specificity - RG" 0.0399553820614555 0.0302103250478012 0.0487238979118331
"2937" 0.0444576345989959 "0.975" 0.04 "Mixture model" 0.0452726277602898 0.0375619472402641 0.0526935212009192
"2938" 0.0514950166112958 "0.975" 0.04 "Max Youden - RG" 0.051206718077175 0.0388095238095238 0.0629100281162138
"2939" 0.0426454644018794 "0.975" 0.04 "High specificity - RG" 0.0431880826693151 0.0346954510408636 0.0519037356321838
"2940" 0.0469047788555319 "0.975" 0.04 "Mixture model" 0.0474853929055851 0.0407930330375195 0.0541993765748121
"2941" 0.0493797709923665 "0.975" 0.04 "Max Youden - RG" 0.0497347508875014 0.0372918175235336 0.0619668246445498
"2942" 0.0464426877470356 "0.975" 0.04 "High specificity - RG" 0.0477666015523758 0.0390309555854641 0.0563207835935108
"2943" 0.0111693222593811 "0.95" 0.01 "Mixture model" 0.0113869350120257 0.00103248848805682 0.018523200863003
"2944" 0.016137496720021 "0.95" 0.01 "Max Youden - RG" 0.0177505368561203 0.00353125817420864 0.0331765935214209
"2945" 0.00874935666495128 "0.95" 0.01 "High specificity - RG" 0.00821246039582345 -0.00206367924528312 0.0193006357856493
"2946" 0.0116804840633578 "1" 0.01 "Mixture model" 0.0108011341713058 0.00181962435321471 0.0143146614853202
"2947" 0.0122197535851343 "1" 0.01 "Max Youden - RG" 0.0126742619734856 0.00949303171076558 0.0162462159434914
"2948" 0.0125455281262646 "1" 0.01 "High specificity - RG" 0.0128190493742312 0.00881458966565342 0.0171890798786652
"2949" 0.0387299317632538 "1" 0.04 "Mixture model" 0.0386324158184599 0.0344182409067503 0.0426262734258739
"2950" 0.0397049909072539 "1" 0.04 "Max Youden - RG" 0.0399717954075735 0.0346223931970034 0.0446735395189004
"2951" 0.0392633070228698 "1" 0.04 "High specificity - RG" 0.0397072466905724 0.0344338667206806 0.0453074433656957
"2952" 0.0195578731710574 "0.95" 0.01 "Mixture model" 0.0212267863059861 0.013913414353624 0.0288955084953634
"2953" 0.0313152400835073 "0.95" 0.01 "Max Youden - RG" 0.0332489463394324 0.0164214398318444 0.0493938612329121
"2954" 0.0175175175175178 "0.95" 0.01 "High specificity - RG" 0.0165203441157653 0.00443000590667471 0.0263636363636365
"2955" 0.0451036213122578 "0.975" 0.04 "Mixture model" 0.0459415352481935 0.0395416531812645 0.0532341501684797
"2956" 0.0492252681764003 "0.975" 0.04 "Max Youden - RG" 0.0491233814175368 0.0369701348747591 0.0608921406655654
"2957" 0.0464721845318862 "0.975" 0.04 "High specificity - RG" 0.0459888123420483 0.0335806325654043 0.0543512409676405
"2958" 0.00912701119533794 "0.975" 0.01 "Mixture model" 0.00992838782614249 0.00518758248867195 0.014687152747452
"2959" 0.00983645413605117 "0.975" 0.01 "Max Youden - RG" 0.0103422471376375 -0.00227708533077662 0.0223391812865498
"2960" 0.00843960990247552 "0.975" 0.01 "High specificity - RG" 0.00804995366886592 0.000395256916996004 0.0149012567324955
"2961" 0.0148041017255482 "0.95" 0.01 "Mixture model" 0.0158901926452248 0.00969585837969614 0.0231118133596062
"2962" 0.00709779179810735 "0.95" 0.01 "Max Youden - RG" 0.00804977110878197 -0.00733137829912017 0.024967490247074
"2963" 0.0167332667332666 "0.95" 0.01 "High specificity - RG" 0.0176748108773819 0.00639999999999989 0.0268102658111825
"2964" 0.0445911484769421 "0.975" 0.04 "Mixture model" 0.0451179435478364 0.0380188944960655 0.051693053965959
"2965" 0.0442193087008345 "0.975" 0.04 "Max Youden - RG" 0.0454630579897285 0.0328994938539408 0.0578522214302684
"2966" 0.0378759747493501 "0.975" 0.04 "High specificity - RG" 0.0378142211305976 0.0283674257043611 0.0479620520028108
"2967" 0.0116408465288499 "1" 0.01 "Mixture model" 0.0118533450340521 0.00954242365522167 0.0143040630752897
"2968" 0.0128179249091642 "1" 0.01 "Max Youden - RG" 0.0131016165079936 0.00971463266545239 0.0167237557928672
"2969" 0.0130487558163058 "1" 0.01 "High specificity - RG" 0.0127174740302819 0.00870974275876032 0.0169799878714372
"2970" 0.0697277993410595 "0.9" 0.08 "Mixture model" 0.0712710615062173 0.0568234197916915 0.0852292339305954
"2971" 0.0706100960049549 "0.9" 0.08 "Max Youden - RG" 0.0725198590982173 0.0503863490019319 0.0944665239987773
"2972" 0.0711183496199777 "0.9" 0.08 "High specificity - RG" 0.0716117106068859 0.049845837615622 0.0934489402697499
"2973" 0.0857513645130783 "0.9" 0.08 "Mixture model" 0.0877099335216078 0.073193370995723 0.10262051415007
"2974" 0.0905318167845066 "0.9" 0.08 "Max Youden - RG" 0.0913115851240582 0.0716917408658274 0.111672794117647
"2975" 0.0801217038539555 "0.9" 0.08 "High specificity - RG" 0.0815494482891992 0.0620481927710842 0.100558659217877
"2976" 0.00989228105533784 "0.975" 0.01 "Mixture model" 0.0102453822932665 0.0035244196842481 0.0151004466148276
"2977" 0.00634426621977506 "0.975" 0.01 "Max Youden - RG" 0.00615648604588097 -0.00757029560201871 0.0194557173549773
"2978" 0.0110320284697509 "0.975" 0.01 "High specificity - RG" 0.0105241975176362 0.00445705024311179 0.0163062135255751
"2979" 0.0117382919161774 "1" 0.01 "Mixture model" 0.0109536646878561 0.00471190133363385 0.014133751545158
"2980" 0.0133549170376365 "1" 0.01 "Max Youden - RG" 0.0131650135559001 0.00932873656459146 0.0168448658462779
"2981" 0.011550151975684 "1" 0.01 "High specificity - RG" 0.012072933469072 0.00870445344129549 0.015799068260077
"2982" 0.0399239463136658 "1" 0.04 "Mixture model" 0.0398090162488116 0.035528400942063 0.043962552925568
"2983" 0.0395668892936652 "1" 0.04 "Max Youden - RG" 0.0397133443622129 0.034754495857749 0.0450587282300526
"2984" 0.039793438639125 "1" 0.04 "High specificity - RG" 0.040348970525308 0.0346052364522022 0.0460806157585577
"2985" 0.0100497293368763 "1" 0.01 "Mixture model" 0.0102232399389668 0.00808911084467769 0.0123219824806433
"2986" 0.00872034070168317 "1" 0.01 "Max Youden - RG" 0.00908851360579163 0.00528025995125923 0.0129397492923574
"2987" 0.00831811726516533 "1" 0.01 "High specificity - RG" 0.00858597851872205 0.00487705750863637 0.0127607859023698
"2988" 0.0452249342328067 "0.975" 0.04 "Mixture model" 0.0459431228980807 0.0388910818689411 0.0529856509109052
"2989" 0.0470997123681686 "0.975" 0.04 "Max Youden - RG" 0.0464239480656144 0.0337740384615385 0.0591978866474545
"2990" 0.0472051806407636 "0.975" 0.04 "High specificity - RG" 0.046555344452205 0.0378757515030058 0.0535239361702128
"2991" 0.0414220430391579 "0.95" 0.04 "Mixture model" 0.0421821803873891 0.0323752278939724 0.0519147864057833
"2992" 0.0528996865203761 "0.95" 0.04 "Max Youden - RG" 0.0527316308443042 0.0355820105820105 0.0679138903126601
"2993" 0.0379229871645271 "0.95" 0.04 "High specificity - RG" 0.0392263433367363 0.027713625866051 0.0509572072072072
"2994" 0.081731780550293 "0.95" 0.08 "Mixture model" 0.0822923620137092 0.0719054995698983 0.0928736636915276
"2995" 0.0830508474576273 "0.95" 0.08 "Max Youden - RG" 0.0855024164929719 0.0695208169677925 0.100893997445722
"2996" 0.0761161915008069 "0.95" 0.08 "High specificity - RG" 0.0768863296554257 0.0657823497563616 0.0887413962635202
"2997" 0.0722677214399112 "0.975" 0.08 "Mixture model" 0.0733446564419401 0.0650229825884453 0.0817676230407214
"2998" 0.0682639056104021 "0.975" 0.08 "Max Youden - RG" 0.0711185048991437 0.0564691656590084 0.0863343668018126
"2999" 0.0708110333470564 "0.975" 0.08 "High specificity - RG" 0.0713482293734266 0.0621434392828035 0.0812193126022915
"3000" 0.0416847394191662 "0.95" 0.04 "Mixture model" 0.0427760905281725 0.034052194848073 0.0511101453604335
"3001" 0.0408243633499605 "0.95" 0.04 "Max Youden - RG" 0.0406543285686221 0.024793388429752 0.0563307493540053
"3002" 0.0436241610738253 "0.95" 0.04 "High specificity - RG" 0.0432420377947732 0.033351120597652 0.0535627726611731
"3003" 0.0825943877254137 "1" 0.08 "Mixture model" 0.0826511319941196 0.0773002489237899 0.0881696113520692
"3004" 0.0838371624345022 "1" 0.08 "Max Youden - RG" 0.0840560011836487 0.0783266129032259 0.0899939601369035
"3005" 0.0839401294498382 "1" 0.08 "High specificity - RG" 0.0841499028651532 0.0778025091056252 0.0907160194174756
"3006" 0.0167898866040126 "0.75" 0.04 "Mixture model" 0.0295839901715294 0.000173380654336411 0.056926827114351
"3007" -0.00286757038581882 "0.75" 0.04 "Max Youden - RG" -0.00165788559276468 -0.0440318302387269 0.0393954410307236
"3008" 0.0856481481481492 "0.75" 0.04 "High specificity - RG" 0.0755011155749936 -0.0201342281879209 0.135761589403973
"3009" 0.0333012302264246 "0.85" 0.04 "Mixture model" 0.0366484045256857 0.0192290248352664 0.0543604446413027
"3010" 0.0396149574231768 "0.85" 0.04 "Max Youden - RG" 0.040145361105803 0.012329286798179 0.0671019223793977
"3011" -0.00980392156862757 "0.85" 0.04 "High specificity - RG" -0.011511446092186 -0.0564516129032249 0.0242634315424603
"3012" 0.0146369151208907 "0.9" 0.01 "Mixture model" 0.0171036653951305 0.00704171059256247 0.0269667734419738
"3013" 0.0162014757779917 "0.9" 0.01 "Max Youden - RG" 0.0208657256542046 -0.00293159609120507 0.0444968553459119
"3014" 0.0102564102564103 "0.9" 0.01 "High specificity - RG" 0.0101828564860476 -0.00511508951406664 0.0244029075804773
"3015" 0.034356551646976 "0.95" 0.04 "Mixture model" 0.0356655850910562 0.0268685420321292 0.0453806218304995
"3016" 0.0369931542917325 "0.95" 0.04 "Max Youden - RG" 0.0377676278335882 0.0219286657859973 0.0527272727272727
"3017" 0.0361966504592114 "0.95" 0.04 "High specificity - RG" 0.0355649224027129 0.0244582043343654 0.0455399061032861
"3018" 0.0802050536455308 "1" 0.08 "Mixture model" 0.0801023600493856 0.0748529184928839 0.0857340650455013
"3019" 0.0816821674080065 "1" 0.08 "Max Youden - RG" 0.0815320853649303 0.0759019051479529 0.0869828456104945
"3020" 0.07983789260385 "1" 0.08 "High specificity - RG" 0.0803094919315465 0.0744421906693711 0.086322188449848
"3021" 0.0112130881078337 "0.975" 0.01 "Mixture model" 0.0121031334736354 0.00645771509070257 0.0176653721848746
"3022" 0.0109445634070903 "0.975" 0.01 "Max Youden - RG" 0.0115109505987252 -0.00083732057416272 0.0236518448438978
"3023" 0.0149741824440618 "0.975" 0.01 "High specificity - RG" 0.0151557860138331 0.00774461654703437 0.0214947089947088
"3024" 0.0757789837335153 "0.975" 0.08 "Mixture model" 0.0762523695403353 0.0683217324279888 0.0842015360981376
"3025" 0.0780802292263609 "0.975" 0.08 "Max Youden - RG" 0.0783798199744344 0.0648753328491889 0.0918951132300357
"3026" 0.0746575342465755 "0.975" 0.08 "High specificity - RG" 0.0752743336024701 0.0655897236278709 0.0857374392220421
"3027" 0.041880054560981 "1" 0.04 "Mixture model" 0.0415309746305593 0.0362307757189292 0.045911885976195
"3028" 0.0413632686084142 "1" 0.04 "Max Youden - RG" 0.0418491455441849 0.0370070778564206 0.0467044076021027
"3029" 0.0412026726057906 "1" 0.04 "High specificity - RG" 0.0414081802087582 0.0366174388023468 0.0468623481781377
"3030" 0.0825517627241562 "0.95" 0.08 "Mixture model" 0.0831992585649378 0.0731350122163796 0.0934691125798663
"3031" 0.0847922654821008 "0.95" 0.08 "Max Youden - RG" 0.0857455720570579 0.0707297726070863 0.101534061362455
"3032" 0.0871400198609729 "0.95" 0.08 "High specificity - RG" 0.0847181719393583 0.0679558011049722 0.0973382045929016
"3033" 0.0285706160378527 "0.85" 0.01 "Mixture model" 0.0306604298880335 0.0160519911045351 0.0464236082003743
"3034" 0.0246959085882784 "0.85" 0.01 "Max Youden - RG" 0.0248626701537297 -0.00245561012466959 0.0518115942028985
"3035" 0.0131578947368429 "0.85" 0.01 "High specificity - RG" 0.0119807645050043 -0.0252976190476196 0.0436241610738257
